Total Deductible Amount,Avg Deductible Amount,Total Insurance Amount,Avg Insurance Amount,Avg Days Stayed,Avg Days in claim,Avg Days Admission to Claim,Avg Age,Avg Diagnosis Count,Avg Procedure Count,Avg Months PartA Cov,Avg Months PartB Cov,Avg IP ReimbursementAmt,Avg OP ReimbursementAmt,Avg IP DeductibleAmt,Avg OP DeductibleAmt,Avg Disease Count,Provider,PotentialFraud
133286.0,88.85733333333333,1662920,1108.6133333333332,1.8006666666666666,1.8006666666666666,0.0,73.57466666666667,3.0353333333333334,0.050666666666666665,11.952,11.938,5241.6466666666665,2015.3466666666666,579.2933333333333,611.74,4.378666666666667,PRV51578,1
18196.0,478.8421052631579,217970,5736.0526315789475,4.131578947368421,4.131578947368421,0.0,71.97368421052632,4.921052631578948,0.42105263157894735,12.0,12.0,12004.473684210527,2783.9473684210525,1068.0,820.5263157894736,5.2631578947368425,PRV53937,1
15032.0,884.2352941176471,121080,7122.35294117647,3.3529411764705883,3.3529411764705883,0.0,77.47058823529412,6.764705882352941,0.5882352941176471,12.0,12.0,13674.70588235294,1662.3529411764705,1759.0588235294117,307.05882352941177,6.0588235294117645,PRV51710,0
7476.0,1068.0,68000,9714.285714285714,5.714285714285714,5.714285714285714,0.0,79.28571428571429,9.0,0.8571428571428571,12.0,12.0,28820.0,1035.7142857142858,2593.714285714286,204.28571428571428,5.571428571428571,PRV53135,0
36312.0,567.375,420150,6564.84375,5.09375,5.09375,0.0,72.53125,5.609375,0.359375,12.0,11.625,16544.21875,1876.40625,1213.9375,593.90625,5.25,PRV55023,0
416698.0,218.50970110120608,4713830,2471.85631882538,2.467750393287887,2.467750393287887,0.0,73.60671211326691,3.75511274252753,0.14892501310959622,11.922391190351338,11.927110644992133,7910.8023072889355,2488.7519664394335,807.2606187729418,683.2669113791295,4.670686942842161,PRV55462,1
17188.0,281.7704918032787,124040,2033.4426229508197,3.081967213114754,3.081967213114754,0.0,76.26229508196721,3.901639344262295,0.2459016393442623,11.80327868852459,12.0,4542.786885245901,2876.2295081967213,665.311475409836,857.2131147540983,4.852459016393443,PRV51550,0
51414.0,451.0,535930,4701.140350877193,3.543859649122807,3.543859649122807,0.0,74.15789473684211,4.842105263157895,0.2982456140350877,12.0,12.0,10225.61403508772,2075.438596491228,1018.7719298245614,697.719298245614,4.9035087719298245,PRV52898,0
125486.0,426.82312925170066,1220600,4151.700680272109,3.068027210884354,3.078231292517007,0.0,71.77551020408163,4.605442176870748,0.3129251700680272,11.877551020408163,11.870748299319727,10166.326530612245,2626.5646258503402,1171.3061224489795,651.6530612244898,4.459183673469388,PRV51842,1
213600.0,897.4789915966387,1956190,8219.285714285714,5.26890756302521,5.26890756302521,0.0,76.02100840336135,7.2478991596638656,0.6470588235294118,11.84873949579832,11.92436974789916,15018.865546218487,2438.4873949579833,1639.3781512605042,697.3949579831933,5.373949579831932,PRV51560,1
44548.0,113.93350383631713,556980,1424.5012787723786,1.659846547314578,1.659846547314578,0.0,73.56521739130434,3.104859335038363,0.06649616368286446,11.938618925831202,11.966751918158568,5663.657289002557,2515.6010230179027,641.6368286445013,726.0358056265985,4.368286445012788,PRV51164,0
173806.0,493.76704545454544,1680910,4775.3125,3.4232954545454546,3.4232954545454546,0.0,74.51420454545455,5.0539772727272725,0.3181818181818182,11.914772727272727,11.965909090909092,9420.681818181818,2211.903409090909,1022.3579545454545,651.5056818181819,4.8352272727272725,PRV51146,1
140138.0,634.1085972850678,1139730,5157.149321266968,3.981900452488688,3.981900452488688,0.0,73.37556561085972,5.873303167420814,0.4072398190045249,12.0,11.936651583710407,10927.87330316742,2709.819004524887,1281.7737556561085,683.4389140271493,5.167420814479638,PRV54936,1
141786.0,376.0901856763926,1685180,4469.9734748010615,3.3448275862068964,3.3448275862068964,0.0,73.84880636604774,4.517241379310345,0.2546419098143236,11.872679045092838,11.89920424403183,9052.997347480106,1888.1167108753316,911.5119363395225,591.0610079575597,4.891246684350133,PRV53769,1
51486.0,105.72073921971253,453130,930.4517453798768,2.1047227926078027,2.1047227926078027,0.0,73.32443531827515,3.1396303901437372,0.0513347022587269,11.926078028747433,11.979466119096509,5292.525667351129,2471.3141683778235,656.4681724845996,697.4743326488706,4.441478439425051,PRV51140,0
59878.0,460.6,516780,3975.230769230769,2.8923076923076922,2.8923076923076922,0.0,75.4076923076923,4.915384615384616,0.2153846153846154,11.815384615384616,12.0,8159.153846153846,2096.230769230769,1049.553846153846,690.6923076923077,4.930769230769231,PRV55005,0
1148.0,27.333333333333332,30080,716.1904761904761,2.4523809523809526,2.4523809523809526,0.0,67.0952380952381,2.142857142857143,0.023809523809523808,12.0,12.0,7913.333333333333,3149.7619047619046,1483.142857142857,747.6190476190476,4.904761904761905,PRV53431,0
554378.0,282.7016828148904,5996050,3057.6491585925546,2.4977052524222336,2.493625701172871,0.0056093829678735335,73.81489036206017,4.045385007649158,0.20091789903110657,11.938806731259561,11.989801121876594,8075.262621111678,2096.8179500254973,856.086690464049,592.0305966343702,4.6945436002039775,PRV52019,1
219100.0,697.7707006369427,2134890,6799.012738853503,4.302547770700637,4.308917197452229,0.0,74.61783439490446,6.178343949044586,0.4299363057324841,11.92356687898089,11.964968152866241,14139.108280254777,2318.12101910828,1445.312101910828,664.5095541401274,5.197452229299363,PRV54955,1
38728.0,245.1139240506329,375030,2373.6075949367087,1.981012658227848,1.981012658227848,0.0,74.20886075949367,3.892405063291139,0.17721518987341772,11.645569620253164,11.981012658227849,8595.632911392406,2713.4177215189875,1099.26582278481,557.0696202531645,4.80379746835443,PRV53807,0
9612.0,1068.0,127000,14111.111111111111,3.888888888888889,3.888888888888889,0.0,77.33333333333333,8.666666666666666,1.0,12.0,12.0,20605.555555555555,580.0,2239.5555555555557,278.8888888888889,4.111111111111111,PRV54720,0
51264.0,712.0,375880,5220.555555555556,3.8194444444444446,3.8194444444444446,0.0,79.125,6.291666666666667,0.4027777777777778,12.0,12.0,12134.305555555555,2103.472222222222,1504.5,555.1388888888889,5.0,PRV54692,1
24564.0,491.28,197820,3956.4,2.56,2.56,0.0,76.04,5.2,0.24,11.4,11.8,10689.4,2140.0,1340.24,640.4,5.76,PRV55903,0
9612.0,1068.0,98000,10888.888888888889,5.666666666666667,5.666666666666667,0.0,81.22222222222223,8.333333333333334,0.7777777777777778,12.0,12.0,19153.333333333332,1185.5555555555557,2469.3333333333335,251.11111111111111,6.111111111111111,PRV55670,1
142044.0,1044.4411764705883,1379590,10144.04411764706,6.485294117647059,6.492647058823529,0.0,74.47058823529412,8.051470588235293,0.7352941176470589,12.0,12.0,18596.176470588234,2121.176470588235,2029.6470588235295,555.9852941176471,5.779411764705882,PRV52178,1
127092.0,1068.0,1381400,11608.403361344537,6.571428571428571,6.571428571428571,0.0,74.16806722689076,8.134453781512605,0.865546218487395,12.0,11.899159663865547,19626.050420168067,1343.1932773109243,2328.201680672269,482.01680672268907,5.4789915966386555,PRV52173,1
20292.0,1068.0,125000,6578.9473684210525,6.631578947368421,6.631578947368421,0.0,72.78947368421052,7.421052631578948,0.631578947368421,12.0,12.0,9565.263157894737,1327.3684210526317,1517.6842105263158,341.57894736842104,5.684210526315789,PRV55666,0
43788.0,1068.0,395000,9634.146341463415,7.2682926829268295,7.2682926829268295,0.0,75.4390243902439,8.170731707317072,0.7560975609756098,12.0,12.0,14562.439024390244,2549.756097560976,1667.121951219512,754.8780487804878,5.414634146341464,PRV52280,1
10920.0,185.08474576271186,141190,2393.0508474576272,1.8644067796610169,1.8644067796610169,0.0,73.08474576271186,3.389830508474576,0.15254237288135594,12.0,12.0,7098.813559322034,2414.0677966101694,669.7627118644068,708.1355932203389,4.52542372881356,PRV51277,0
13884.0,1068.0,96000,7384.615384615385,4.3076923076923075,4.3076923076923075,0.0,75.3076923076923,8.307692307692308,0.9230769230769231,11.23076923076923,12.0,14583.076923076924,2175.3846153846152,1966.4615384615386,465.38461538461536,5.769230769230769,PRV53233,0
153754.0,298.5514563106796,1519950,2951.359223300971,2.586407766990291,2.586407766990291,0.0,75.99029126213593,4.163106796116505,0.1766990291262136,11.899029126213593,11.897087378640776,7324.73786407767,2803.4951456310678,774.6951456310679,712.4854368932039,4.541747572815534,PRV51948,1
2136.0,213.6,17760,1776.0,1.0,1.0,0.0,77.9,3.9,0.0,12.0,12.0,3900.0,1235.0,534.0,344.0,4.7,PRV55918,0
87576.0,1055.132530120482,783300,9437.349397590362,5.506024096385542,5.481927710843373,0.024096385542168676,72.55421686746988,7.9156626506024095,0.5662650602409639,12.0,11.855421686746988,17396.86746987952,1765.7831325301204,2336.3373493975905,527.4698795180723,6.120481927710843,PRV52279,0
43908.0,529.0120481927711,509250,6135.542168674699,4.530120481927711,4.530120481927711,0.0,74.73493975903614,5.108433734939759,0.43373493975903615,12.0,12.0,13714.216867469879,1785.5421686746988,1129.0602409638554,438.31325301204816,4.855421686746988,PRV55482,1
16130.0,215.06666666666666,153830,2051.0666666666666,1.8666666666666667,1.8666666666666667,0.0,73.8,3.96,0.13333333333333333,12.0,12.0,5232.0,1684.6666666666667,651.4133333333333,501.44,3.68,PRV55396,0
42720.0,610.2857142857143,377740,5396.285714285715,3.1285714285714286,3.1285714285714286,0.0,75.14285714285714,5.885714285714286,0.44285714285714284,12.0,12.0,14951.142857142857,2668.1428571428573,1509.4857142857143,791.7142857142857,5.328571428571428,PRV54653,0
45916.0,111.44660194174757,525140,1274.611650485437,2.383495145631068,2.383495145631068,0.0,74.81553398058253,3.262135922330097,0.07281553398058252,11.970873786407767,11.902912621359222,6538.300970873786,2183.8106796116504,667.504854368932,638.252427184466,4.572815533980583,PRV54949,0
5340.0,144.32432432432432,37450,1012.1621621621622,1.8108108108108107,1.8108108108108107,0.0,74.56756756756756,3.081081081081081,0.10810810810810811,11.675675675675675,12.0,6606.756756756757,2782.7027027027025,689.081081081081,769.1891891891892,4.5675675675675675,PRV54776,0
103936.0,805.7054263565891,811460,6290.387596899225,4.209302325581396,4.209302325581396,0.0,75.08527131782945,6.844961240310077,0.5038759689922481,11.813953488372093,11.984496124031008,10326.279069767443,2137.6744186046512,1356.1860465116279,584.3410852713179,5.178294573643411,PRV53961,1
106850.0,742.0138888888889,1099710,7636.875,4.138888888888889,4.138888888888889,0.0,72.73611111111111,6.083333333333333,0.5902777777777778,11.833333333333334,12.0,14573.75,1558.263888888889,1327.111111111111,428.9583333333333,4.770833333333333,PRV51868,1
40584.0,1068.0,382180,10057.368421052632,6.473684210526316,6.473684210526316,0.0,74.42105263157895,7.947368421052632,0.868421052631579,11.68421052631579,11.68421052631579,14520.78947368421,1567.8947368421052,1865.157894736842,474.2105263157895,5.815789473684211,PRV55667,1
6408.0,1068.0,68000,11333.333333333334,3.8333333333333335,3.8333333333333335,0.0,75.5,7.833333333333333,0.6666666666666666,12.0,12.0,11430.0,3541.6666666666665,2068.0,1443.3333333333333,5.0,PRV52979,0
21360.0,1068.0,172000,8600.0,9.15,9.15,0.0,69.85,8.3,0.85,11.4,12.0,13962.0,713.5,1655.4,352.5,4.95,PRV54875,1
2136.0,178.0,13670,1139.1666666666667,2.0,2.0,0.0,74.16666666666667,3.3333333333333335,0.16666666666666666,12.0,12.0,1399.1666666666667,959.1666666666666,267.0,199.16666666666666,3.5833333333333335,PRV55414,0
178500.0,145.00406173842404,1950720,1584.6628757108042,2.0454914703493094,2.0454914703493094,0.0,74.27294882209586,3.3590576766856213,0.09423233143785541,11.926888708367182,11.990251827782291,6735.296506904955,2488.302193338749,742.1705930138099,690.3452477660438,4.728675873273761,PRV52120,1
25632.0,502.5882352941176,282660,5542.35294117647,2.450980392156863,2.450980392156863,0.0,74.45098039215686,5.0588235294117645,0.35294117647058826,12.0,12.0,13376.078431372549,1433.137254901961,1588.4705882352941,485.29411764705884,4.9411764705882355,PRV55495,1
24686.0,95.31274131274131,240630,929.073359073359,1.5096525096525097,1.5096525096525097,0.0,73.87258687258688,3.0965250965250966,0.07722007722007722,11.814671814671815,11.86100386100386,5935.675675675676,2310.810810810811,638.5482625482625,718.2239382239383,4.521235521235521,PRV52038,0
7476.0,141.0566037735849,76300,1439.622641509434,2.169811320754717,2.169811320754717,0.0,74.05660377358491,3.0377358490566038,0.05660377358490566,12.0,12.0,6172.452830188679,2210.943396226415,800.9056603773585,692.2641509433962,5.0,PRV55208,0
240980.0,426.5132743362832,2612740,4624.3185840707965,3.7150442477876107,3.7150442477876107,0.0,73.00176991150443,4.854867256637168,0.2884955752212389,11.872566371681415,11.897345132743363,10298.83185840708,2207.6106194690265,987.0442477876106,590.8035398230088,4.982300884955753,PRV55230,1
112580.0,434.6718146718147,1176290,4541.660231660232,3.247104247104247,3.247104247104247,0.0,73.33204633204633,5.057915057915058,0.305019305019305,11.907335907335908,11.86100386100386,9809.38223938224,1592.084942084942,1042.5637065637065,496.13899613899616,5.146718146718147,PRV53242,1
94794.0,368.84824902723733,974110,3790.3112840466924,3.007782101167315,3.007782101167315,0.0,69.44747081712062,4.447470817120623,0.245136186770428,11.937743190661479,11.929961089494164,8787.081712062256,2136.6536964980546,901.2451361867704,629.6498054474708,4.856031128404669,PRV53266,1
147484.0,644.0349344978166,1757060,7672.751091703057,4.471615720524017,4.471615720524017,0.0,74.89519650655022,5.8384279475982535,0.4410480349344978,11.947598253275109,12.0,14974.803493449781,2486.157205240175,1909.6506550218342,791.0480349344978,5.065502183406114,PRV54894,1
209190.0,424.32048681541585,1927250,3909.2292089249495,3.1419878296146044,3.1419878296146044,0.0,74.34685598377283,4.594320486815416,0.2718052738336714,11.926977687626774,11.84787018255578,8102.961460446248,1665.050709939148,1002.94523326572,530.2028397565923,4.789046653144016,PRV53808,1
36602.0,563.1076923076923,431180,6633.538461538462,4.523076923076923,4.523076923076923,0.0,71.41538461538461,5.476923076923077,0.4153846153846154,11.815384615384616,11.938461538461539,13125.23076923077,2757.076923076923,1390.7692307692307,759.8461538461538,4.676923076923077,PRV51178,1
70450.0,123.81370826010544,797790,1402.091388400703,1.7398945518453428,1.7398945518453428,0.0,74.46572934973638,3.0984182776801408,0.07381370826010544,11.85237258347979,11.9103690685413,5588.945518453427,2153.3567662565906,676.6115992970123,575.5114235500879,4.3427065026362035,PRV51159,1
62504.0,267.1111111111111,602110,2573.119658119658,2.3290598290598292,2.3290598290598292,0.0,73.09401709401709,3.948717948717949,0.2094017094017094,11.794871794871796,11.841880341880342,6093.675213675214,2092.8205128205127,736.2222222222222,619.4444444444445,4.089743589743589,PRV54085,0
42720.0,435.9183673469388,473080,4827.34693877551,3.520408163265306,3.520408163265306,0.0,74.81632653061224,4.571428571428571,0.21428571428571427,12.0,12.0,11786.632653061224,1827.4489795918366,1233.8367346938776,503.46938775510205,4.948979591836735,PRV54560,1
16030.0,433.2432432432432,112450,3039.189189189189,3.5405405405405403,3.5405405405405403,0.0,75.54054054054055,4.486486486486487,0.2972972972972973,12.0,12.0,5863.783783783784,2273.7837837837837,779.3513513513514,558.6486486486486,4.783783783783784,PRV54917,0
14744.0,42.24641833810888,263040,753.6962750716332,1.9226361031518624,1.9226361031518624,0.0,73.21203438395415,2.828080229226361,0.025787965616045846,11.959885386819485,11.759312320916905,7232.234957020058,3144.0687679083094,576.5272206303725,833.6389684813754,4.418338108882521,PRV54399,1
97528.0,449.4377880184332,959880,4423.410138248848,3.410138248847926,3.410138248847926,0.0,74.14285714285714,4.783410138248848,0.35944700460829493,11.963133640552995,11.944700460829493,10799.861751152073,2069.1244239631337,1098.5990783410139,542.7649769585254,4.880184331797235,PRV54348,0
61306.0,293.33014354066984,577120,2761.33971291866,2.215311004784689,2.215311004784689,0.0,73.71291866028709,4.253588516746412,0.18181818181818182,12.0,11.942583732057416,5953.971291866029,1834.5933014354066,767.3875598086124,552.4880382775119,4.827751196172249,PRV52402,0
25792.0,573.1555555555556,180280,4006.222222222222,3.8444444444444446,3.8444444444444446,0.0,71.37777777777778,5.288888888888889,0.35555555555555557,11.733333333333333,11.733333333333333,10491.111111111111,2954.8888888888887,1133.2444444444445,754.2222222222222,4.8,PRV52621,0
216190.0,152.78445229681978,2153990,1522.2544169611308,1.9201413427561838,1.9201413427561838,0.0,72.01766784452296,3.330742049469965,0.10459363957597173,11.864310954063605,11.860070671378091,5815.526501766784,2010.5017667844522,631.120848056537,537.0883392226149,4.460070671378092,PRV51244,1
6938.0,54.203125,82850,647.265625,1.6875,1.6875,0.0,73.6171875,3.140625,0.03125,11.8125,11.984375,4718.28125,2097.34375,607.6875,561.71875,4.3203125,PRV53620,0
115788.0,111.65670202507232,1362570,1313.953712632594,1.9729990356798457,1.9729990356798457,0.0,72.17261330761814,3.2594021215043396,0.09161041465766634,11.93828351012536,11.956605593056896,5820.578592092575,2221.75506268081,691.625843780135,587.695274831244,4.657666345226615,PRV53385,1
238224.0,1022.4206008583691,2071310,8889.742489270386,5.51931330472103,5.459227467811159,0.060085836909871244,75.72532188841201,7.905579399141631,0.6351931330472103,11.896995708154506,11.896995708154506,16520.901287553646,1429.7854077253219,1922.74678111588,454.72103004291847,5.351931330472103,PRV51501,1
194598.0,317.4518760195759,1951850,3184.094616639478,2.9543230016313213,2.9543230016313213,0.0,74.74714518760196,4.261011419249592,0.20554649265905384,11.921696574225122,11.934747145187602,7237.9445350734095,2186.9168026101142,806.7406199021207,641.6150081566069,4.774877650897227,PRV52021,1
73302.0,43.84090909090909,998160,596.9856459330143,1.8026315789473684,1.8026315789473684,0.0,75.84808612440192,2.909688995215311,0.025119617224880382,11.956937799043063,11.967703349282298,4369.587320574163,2684.653110047847,488.8157894736842,773.0382775119617,4.471291866028708,PRV54778,1
90104.0,124.97087378640776,1011760,1403.2732316227462,1.884882108183079,1.884882108183079,0.0,72.46601941747574,3.2968099861303743,0.10402219140083217,11.850208044382802,11.916782246879334,5079.556171983357,2189.5423023578364,574.7184466019418,576.8932038834952,4.447988904299584,PRV55169,0
94046.0,216.69585253456222,873470,2012.6036866359448,2.391705069124424,2.391705069124424,0.0,75.78110599078342,3.728110599078341,0.16129032258064516,12.0,12.0,7337.119815668203,2200.4147465437786,862.4884792626729,637.3732718894009,4.82258064516129,PRV52630,1
131968.0,94.06129722024234,1720120,1226.0299358517464,1.9942979330007127,1.9942979330007127,0.0,75.32216678545973,3.009265858873842,0.06771204561653599,11.940128296507483,11.935138987883107,5955.28153955809,2431.318602993585,543.0334996436208,781.2259444048467,4.629365645046329,PRV52985,1
49598.0,204.10699588477365,577030,2374.6090534979426,2.02880658436214,2.0411522633744856,0.0,74.56378600823045,3.757201646090535,0.13580246913580246,12.0,11.950617283950617,6020.534979423868,2065.8436213991768,606.5185185185185,614.4279835390946,4.551440329218107,PRV52045,1
63452.0,306.5314009661836,563540,2722.415458937198,2.7246376811594204,2.7246376811594204,0.0,76.81159420289855,4.072463768115942,0.2222222222222222,11.942028985507246,11.942028985507246,7439.082125603864,2118.0193236714977,1015.2367149758454,680.0483091787439,5.048309178743962,PRV54998,1
86508.0,1029.857142857143,781380,9302.142857142857,5.238095238095238,5.238095238095238,0.0,75.42857142857143,7.9523809523809526,0.6547619047619048,12.0,12.0,14584.166666666666,1468.3333333333333,1701.2857142857142,375.35714285714283,5.083333333333333,PRV51590,1
8544.0,776.7272727272727,44530,4048.181818181818,3.8181818181818183,3.8181818181818183,0.0,72.36363636363636,7.363636363636363,0.18181818181818182,12.0,12.0,10551.818181818182,1662.7272727272727,1747.6363636363637,476.3636363636364,4.909090909090909,PRV51823,0
34946.0,138.12648221343875,369680,1461.1857707509882,2.067193675889328,2.067193675889328,0.0,74.85770750988142,3.41897233201581,0.1067193675889328,12.0,11.754940711462451,6759.920948616601,2458.7747035573125,662.9881422924901,769.5652173913044,4.612648221343873,PRV54882,1
178416.0,892.08,1568110,7840.55,5.085,5.085,0.0,77.145,7.075,0.665,12.0,11.85,14281.2,1815.4,1671.0,519.45,5.405,PRV52903,1
7676.0,348.90909090909093,96290,4376.818181818182,4.318181818181818,4.318181818181818,0.0,73.4090909090909,4.045454545454546,0.36363636363636365,12.0,11.818181818181818,9195.454545454546,4183.181818181818,922.3636363636364,1070.4545454545455,3.909090909090909,PRV51173,1
33668.0,108.60645161290323,445240,1436.258064516129,2.403225806451613,2.403225806451613,0.0,74.83870967741936,3.2806451612903227,0.09032258064516129,11.845161290322581,11.993548387096775,6021.548387096775,2194.2258064516127,609.6,591.7741935483871,4.306451612903226,PRV52150,0
45476.0,191.07563025210084,407900,1713.8655462184875,2.180672268907563,2.180672268907563,0.0,74.59243697478992,3.638655462184874,0.14705882352941177,11.949579831932773,11.949579831932773,6750.294117647059,2751.218487394958,832.2857142857143,809.7058823529412,4.810924369747899,PRV52617,0
5540.0,102.5925925925926,90660,1678.888888888889,1.5185185185185186,1.5185185185185186,0.0,70.5925925925926,2.888888888888889,0.09259259259259259,12.0,12.0,4805.37037037037,1979.2592592592594,514.2222222222222,539.6296296296297,4.37037037037037,PRV53635,0
49908.0,208.82008368200837,465440,1947.44769874477,2.903765690376569,2.903765690376569,0.0,71.89958158995816,3.690376569037657,0.12552301255230125,11.748953974895397,11.94979079497908,5778.033472803348,1727.44769874477,688.1673640167364,492.63598326359835,4.552301255230126,PRV55911,1
18156.0,394.69565217391306,292220,6352.608695652174,2.3260869565217392,2.3260869565217392,0.0,74.54347826086956,4.456521739130435,0.3695652173913043,12.0,12.0,11143.478260869566,1646.7391304347825,905.4782608695652,537.1739130434783,5.1521739130434785,PRV54657,0
13884.0,631.0909090909091,114010,5182.272727272727,3.5454545454545454,3.5454545454545454,0.0,73.81818181818181,5.545454545454546,0.36363636363636365,12.0,11.727272727272727,6064.090909090909,1580.0,825.2727272727273,370.0,4.636363636363637,PRV52918,0
17318.0,194.58426966292134,269390,3026.85393258427,2.202247191011236,2.202247191011236,0.0,73.58426966292134,3.539325842696629,0.15730337078651685,11.865168539325843,12.0,8007.752808988764,2029.887640449438,552.0,651.2359550561798,4.382022471910112,PRV51447,1
45146.0,421.9252336448598,426430,3985.3271028037384,2.588785046728972,2.588785046728972,0.0,75.75700934579439,4.813084112149533,0.2897196261682243,11.88785046728972,11.94392523364486,9609.345794392524,1945.607476635514,1022.392523364486,562.2429906542056,4.607476635514018,PRV52359,0
30972.0,316.0408163265306,264130,2695.204081632653,2.204081632653061,2.204081632653061,0.0,70.65306122448979,4.244897959183674,0.22448979591836735,12.0,12.0,5847.142857142857,2948.877551020408,794.8571428571429,803.0612244897959,4.448979591836735,PRV55996,1
181282.0,430.5985748218527,1700900,4040.142517814727,3.294536817102138,3.294536817102138,0.0,72.80285035629454,4.7957244655581945,0.33016627078384797,12.0,11.961995249406176,8857.648456057008,2299.144893111639,1048.2755344418051,630.332541567696,4.828978622327791,PRV55194,1
18178.0,45.788413098236774,235860,594.1057934508816,1.3375314861460956,1.3375314861460956,0.0,71.86146095717883,2.748110831234257,0.020151133501259445,11.939546599496222,11.994962216624685,5056.826196473552,2413.8539042821158,624.9168765743073,740.7808564231738,4.984886649874055,PRV55262,0
